npc_type,player_hp,npc_hp,gold,inventory,player_attacked,npc_met,action
friendly,50,80,0,0,False,True,idle
friendly,50,80,0,0,False,False,talk
friendly,50,80,0,0,True,True,idle
friendly,50,80,0,0,True,False,talk
friendly,50,80,0,1,False,True,idle
friendly,50,80,0,1,False,False,talk
friendly,50,80,0,1,True,True,idle
friendly,50,80,0,1,True,False,talk
friendly,50,80,0,3,False,True,idle
friendly,50,80,0,3,False,False,talk
friendly,50,80,0,3,True,True,idle
friendly,50,80,0,3,True,False,talk
friendly,50,80,30,0,False,True,idle
friendly,50,80,30,0,False,False,talk
friendly,50,80,30,0,True,True,idle
friendly,50,80,30,0,True,False,talk
friendly,50,80,30,1,False,True,idle
friendly,50,80,30,1,False,False,talk
friendly,50,80,30,1,True,True,idle
friendly,50,80,30,1,True,False,talk
friendly,50,80,30,3,False,True,idle
friendly,50,80,30,3,False,False,talk
friendly,50,80,30,3,True,True,idle
friendly,50,80,30,3,True,False,talk
friendly,50,80,100,0,False,True,idle
friendly,50,80,100,0,False,False,talk
friendly,50,80,100,0,True,True,idle
friendly,50,80,100,0,True,False,talk
friendly,50,80,100,1,False,True,idle
friendly,50,80,100,1,False,False,talk
friendly,50,80,100,1,True,True,idle
friendly,50,80,100,1,True,False,talk
friendly,50,80,100,3,False,True,idle
friendly,50,80,100,3,False,False,talk
friendly,50,80,100,3,True,True,idle
friendly,50,80,100,3,True,False,talk
friendly,50,80,500,0,False,True,idle
friendly,50,80,500,0,False,False,talk
friendly,50,80,500,0,True,True,idle
friendly,50,80,500,0,True,False,talk
friendly,50,80,500,1,False,True,idle
friendly,50,80,500,1,False,False,talk
friendly,50,80,500,1,True,True,idle
friendly,50,80,500,1,True,False,talk
friendly,50,80,500,3,False,True,idle
friendly,50,80,500,3,False,False,talk
friendly,50,80,500,3,True,True,idle
friendly,50,80,500,3,True,False,talk
friendly,70,5,0,0,False,True,idle
friendly,70,5,0,0,False,False,talk
friendly,70,5,0,0,True,True,idle
friendly,70,5,0,0,True,False,talk
friendly,70,5,0,1,False,True,idle
friendly,70,5,0,1,False,False,talk
friendly,70,5,0,1,True,True,idle
friendly,70,5,0,1,True,False,talk
friendly,70,5,0,3,False,True,idle
friendly,70,5,0,3,False,False,talk
friendly,70,5,0,3,True,True,idle
friendly,70,5,0,3,True,False,talk
friendly,70,5,30,0,False,True,idle
friendly,70,5,30,0,False,False,talk
friendly,70,5,30,0,True,True,idle
friendly,70,5,30,0,True,False,talk
friendly,70,5,30,1,False,True,idle
friendly,70,5,30,1,False,False,talk
friendly,70,5,30,1,True,True,idle
friendly,70,5,30,1,True,False,talk
friendly,70,5,30,3,False,True,idle
friendly,70,5,30,3,False,False,talk
friendly,70,5,30,3,True,True,idle
friendly,70,5,30,3,True,False,talk
friendly,70,5,100,0,False,True,idle
friendly,70,5,100,0,False,False,talk
friendly,70,5,100,0,True,True,idle
friendly,70,5,100,0,True,False,talk
friendly,70,5,100,1,False,True,idle
friendly,70,5,100,1,False,False,talk
friendly,70,5,100,1,True,True,idle
friendly,70,5,100,1,True,False,talk
friendly,70,5,100,3,False,True,idle
friendly,70,5,100,3,False,False,talk
friendly,70,5,100,3,True,True,idle
friendly,70,5,100,3,True,False,talk
friendly,70,5,500,0,False,True,idle
friendly,70,5,500,0,False,False,talk
friendly,70,5,500,0,True,True,idle
friendly,70,5,500,0,True,False,talk
friendly,70,5,500,1,False,True,idle
friendly,70,5,500,1,False,False,talk
friendly,70,5,500,1,True,True,idle
friendly,70,5,500,1,True,False,talk
friendly,70,5,500,3,False,True,idle
friendly,70,5,500,3,False,False,talk
friendly,70,5,500,3,True,True,idle
friendly,70,5,500,3,True,False,talk
friendly,70,20,0,0,False,True,idle
friendly,70,20,0,0,False,False,talk
friendly,70,20,0,0,True,True,idle
friendly,70,20,0,0,True,False,talk
friendly,70,20,0,1,False,True,idle
friendly,70,20,0,1,False,False,talk
friendly,70,20,0,1,True,True,idle
friendly,70,20,0,1,True,False,talk
friendly,70,20,0,3,False,True,idle
friendly,70,20,0,3,False,False,talk
friendly,70,20,0,3,True,True,idle
friendly,70,20,0,3,True,False,talk
friendly,70,20,30,0,False,True,idle
friendly,70,20,30,0,False,False,talk
friendly,70,20,30,0,True,True,idle
friendly,70,20,30,0,True,False,talk
friendly,70,20,30,1,False,True,idle
friendly,70,20,30,1,False,False,talk
friendly,70,20,30,1,True,True,idle
friendly,70,20,30,1,True,False,talk
friendly,70,20,30,3,False,True,idle
friendly,70,20,30,3,False,False,talk
friendly,70,20,30,3,True,True,idle
friendly,70,20,30,3,True,False,talk
friendly,70,20,100,0,False,True,idle
friendly,70,20,100,0,False,False,talk
friendly,70,20,100,0,True,True,idle
friendly,70,20,100,0,True,False,talk
friendly,70,20,100,1,False,True,idle
friendly,70,20,100,1,False,False,talk
friendly,70,20,100,1,True,True,idle
friendly,70,20,100,1,True,False,talk
friendly,70,20,100,3,False,True,idle
friendly,70,20,100,3,False,False,talk
friendly,70,20,100,3,True,True,idle
friendly,70,20,100,3,True,False,talk
friendly,70,20,500,0,False,True,idle
friendly,70,20,500,0,False,False,talk
friendly,70,20,500,0,True,True,idle
friendly,70,20,500,0,True,False,talk
friendly,70,20,500,1,False,True,idle
friendly,70,20,500,1,False,False,talk
friendly,70,20,500,1,True,True,idle
friendly,70,20,500,1,True,False,talk
friendly,70,20,500,3,False,True,idle
friendly,70,20,500,3,False,False,talk
friendly,70,20,500,3,True,True,idle
friendly,70,20,500,3,True,False,talk
friendly,70,40,0,0,False,True,idle
friendly,70,40,0,0,False,False,talk
friendly,70,40,0,0,True,True,idle
friendly,70,40,0,0,True,False,talk
friendly,70,40,0,1,False,True,idle
friendly,70,40,0,1,False,False,talk
friendly,70,40,0,1,True,True,idle
friendly,70,40,0,1,True,False,talk
friendly,70,40,0,3,False,True,idle
friendly,70,40,0,3,False,False,talk
friendly,70,40,0,3,True,True,idle
friendly,70,40,0,3,True,False,talk
friendly,70,40,30,0,False,True,idle
friendly,70,40,30,0,False,False,talk
friendly,70,40,30,0,True,True,idle
friendly,70,40,30,0,True,False,talk
friendly,70,40,30,1,False,True,idle
friendly,70,40,30,1,False,False,talk
friendly,70,40,30,1,True,True,idle
friendly,70,40,30,1,True,False,talk
friendly,70,40,30,3,False,True,idle
friendly,70,40,30,3,False,False,talk
friendly,70,40,30,3,True,True,idle
friendly,70,40,30,3,True,False,talk
friendly,70,40,100,0,False,True,idle
friendly,70,40,100,0,False,False,talk
friendly,70,40,100,0,True,True,idle
friendly,70,40,100,0,True,False,talk
friendly,70,40,100,1,False,True,idle
friendly,70,40,100,1,False,False,talk
friendly,70,40,100,1,True,True,idle
friendly,70,40,100,1,True,False,talk
friendly,70,40,100,3,False,True,idle
friendly,70,40,100,3,False,False,talk
friendly,70,40,100,3,True,True,idle
friendly,70,40,100,3,True,False,talk
friendly,70,40,500,0,False,True,idle
friendly,70,40,500,0,False,False,talk
friendly,70,40,500,0,True,True,idle
friendly,70,40,500,0,True,False,talk
friendly,70,40,500,1,False,True,idle
friendly,70,40,500,1,False,False,talk
friendly,70,40,500,1,True,True,idle
friendly,70,40,500,1,True,False,talk
friendly,70,40,500,3,False,True,idle
friendly,70,40,500,3,False,False,talk
friendly,70,40,500,3,True,True,idle
friendly,70,40,500,3,True,False,talk
friendly,70,80,0,0,False,True,idle
friendly,70,80,0,0,False,False,talk
friendly,70,80,0,0,True,True,idle
friendly,70,80,0,0,True,False,talk
friendly,70,80,0,1,False,True,idle
friendly,70,80,0,1,False,False,talk
friendly,70,80,0,1,True,True,idle
friendly,70,80,0,1,True,False,talk
friendly,70,80,0,3,False,True,idle
friendly,70,80,0,3,False,False,talk
friendly,70,80,0,3,True,True,idle
friendly,70,80,0,3,True,False,talk
friendly,70,80,30,0,False,True,idle
friendly,70,80,30,0,False,False,talk
friendly,70,80,30,0,True,True,idle
friendly,70,80,30,0,True,False,talk
friendly,70,80,30,1,False,True,idle
friendly,70,80,30,1,False,False,talk
friendly,70,80,30,1,True,True,idle
friendly,70,80,30,1,True,False,talk
friendly,70,80,30,3,False,True,idle
friendly,70,80,30,3,False,False,talk
friendly,70,80,30,3,True,True,idle
friendly,70,80,30,3,True,False,talk
friendly,70,80,100,0,False,True,idle
friendly,70,80,100,0,False,False,talk
friendly,70,80,100,0,True,True,idle
friendly,70,80,100,0,True,False,talk
friendly,70,80,100,1,False,True,idle
friendly,70,80,100,1,False,False,talk
friendly,70,80,100,1,True,True,idle
friendly,70,80,100,1,True,False,talk
friendly,70,80,100,3,False,True,idle
friendly,70,80,100,3,False,False,talk
friendly,70,80,100,3,True,True,idle
friendly,70,80,100,3,True,False,talk
friendly,70,80,500,0,False,True,idle
friendly,70,80,500,0,False,False,talk
friendly,70,80,500,0,True,True,idle
friendly,70,80,500,0,True,False,talk
friendly,70,80,500,1,False,True,idle
friendly,70,80,500,1,False,False,talk
friendly,70,80,500,1,True,True,idle
friendly,70,80,500,1,True,False,talk
friendly,70,80,500,3,False,True,idle
friendly,70,80,500,3,False,False,talk
friendly,70,80,500,3,True,True,idle
friendly,70,80,500,3,True,False,talk
friendly,100,5,0,0,False,True,idle
friendly,100,5,0,0,False,False,talk
friendly,100,5,0,0,True,True,idle
friendly,100,5,0,0,True,False,talk
friendly,100,5,0,1,False,True,idle
friendly,100,5,0,1,False,False,talk
friendly,100,5,0,1,True,True,idle
friendly,100,5,0,1,True,False,talk
friendly,100,5,0,3,False,True,idle
friendly,100,5,0,3,False,False,talk
friendly,100,5,0,3,True,True,idle
friendly,100,5,0,3,True,False,talk
friendly,100,5,30,0,False,True,idle
friendly,100,5,30,0,False,False,talk
friendly,100,5,30,0,True,True,idle
friendly,100,5,30,0,True,False,talk
friendly,100,5,30,1,False,True,idle
friendly,100,5,30,1,False,False,talk
friendly,100,5,30,1,True,True,idle
friendly,100,5,30,1,True,False,talk
friendly,100,5,30,3,False,True,idle
friendly,100,5,30,3,False,False,talk
friendly,100,5,30,3,True,True,idle
friendly,100,5,30,3,True,False,talk
friendly,100,5,100,0,False,True,idle
friendly,100,5,100,0,False,False,talk
friendly,100,5,100,0,True,True,idle
friendly,100,5,100,0,True,False,talk
friendly,100,5,100,1,False,True,idle
friendly,100,5,100,1,False,False,talk
friendly,100,5,100,1,True,True,idle
friendly,100,5,100,1,True,False,talk
friendly,100,5,100,3,False,True,idle
friendly,100,5,100,3,False,False,talk
friendly,100,5,100,3,True,True,idle
friendly,100,5,100,3,True,False,talk
friendly,100,5,500,0,False,True,idle
friendly,100,5,500,0,False,False,talk
friendly,100,5,500,0,True,True,idle
friendly,100,5,500,0,True,False,talk
friendly,100,5,500,1,False,True,idle
friendly,100,5,500,1,False,False,talk
friendly,100,5,500,1,True,True,idle
friendly,100,5,500,1,True,False,talk
friendly,100,5,500,3,False,True,idle
friendly,100,5,500,3,False,False,talk
friendly,100,5,500,3,True,True,idle
friendly,100,5,500,3,True,False,talk
friendly,100,20,0,0,False,True,idle
friendly,100,20,0,0,False,False,talk
friendly,100,20,0,0,True,True,idle
friendly,100,20,0,0,True,False,talk
friendly,100,20,0,1,False,True,idle
friendly,100,20,0,1,False,False,talk
friendly,100,20,0,1,True,True,idle
friendly,100,20,0,1,True,False,talk
friendly,100,20,0,3,False,True,idle
friendly,100,20,0,3,False,False,talk
friendly,100,20,0,3,True,True,idle
friendly,100,20,0,3,True,False,talk
friendly,100,20,30,0,False,True,idle
friendly,100,20,30,0,False,False,talk
friendly,100,20,30,0,True,True,idle
friendly,100,20,30,0,True,False,talk
friendly,100,20,30,1,False,True,idle
friendly,100,20,30,1,False,False,talk
friendly,100,20,30,1,True,True,idle
friendly,100,20,30,1,True,False,talk
friendly,100,20,30,3,False,True,idle
friendly,100,20,30,3,False,False,talk
friendly,100,20,30,3,True,True,idle
friendly,100,20,30,3,True,False,talk
friendly,100,20,100,0,False,True,idle
friendly,100,20,100,0,False,False,talk
friendly,100,20,100,0,True,True,idle
friendly,100,20,100,0,True,False,talk
friendly,100,20,100,1,False,True,idle
friendly,100,20,100,1,False,False,talk
friendly,100,20,100,1,True,True,idle
friendly,100,20,100,1,True,False,talk
friendly,100,20,100,3,False,True,idle
friendly,100,20,100,3,False,False,talk
friendly,100,20,100,3,True,True,idle
friendly,100,20,100,3,True,False,talk
friendly,100,20,500,0,False,True,idle
friendly,100,20,500,0,False,False,talk
friendly,100,20,500,0,True,True,idle
friendly,100,20,500,0,True,False,talk
friendly,100,20,500,1,False,True,idle
friendly,100,20,500,1,False,False,talk
friendly,100,20,500,1,True,True,idle
friendly,100,20,500,1,True,False,talk
friendly,100,20,500,3,False,True,idle
friendly,100,20,500,3,False,False,talk
friendly,100,20,500,3,True,True,idle
friendly,100,20,500,3,True,False,talk
friendly,100,40,0,0,False,True,idle
friendly,100,40,0,0,False,False,talk
friendly,100,40,0,0,True,True,idle
friendly,100,40,0,0,True,False,talk
friendly,100,40,0,1,False,True,idle
friendly,100,40,0,1,False,False,talk
friendly,100,40,0,1,True,True,idle
friendly,100,40,0,1,True,False,talk
friendly,100,40,0,3,False,True,idle
friendly,100,40,0,3,False,False,talk
friendly,100,40,0,3,True,True,idle
friendly,100,40,0,3,True,False,talk
friendly,100,40,30,0,False,True,idle
friendly,100,40,30,0,False,False,talk
friendly,100,40,30,0,True,True,idle
friendly,100,40,30,0,True,False,talk
friendly,100,40,30,1,False,True,idle
friendly,100,40,30,1,False,False,talk
friendly,100,40,30,1,True,True,idle
friendly,100,40,30,1,True,False,talk
friendly,100,40,30,3,False,True,idle
friendly,100,40,30,3,False,False,talk
friendly,100,40,30,3,True,True,idle
friendly,100,40,30,3,True,False,talk
friendly,100,40,100,0,False,True,idle
friendly,100,40,100,0,False,False,talk
friendly,100,40,100,0,True,True,idle
friendly,100,40,100,0,True,False,talk
friendly,100,40,100,1,False,True,idle
friendly,100,40,100,1,False,False,talk
friendly,100,40,100,1,True,True,idle
friendly,100,40,100,1,True,False,talk
friendly,100,40,100,3,False,True,idle
friendly,100,40,100,3,False,False,talk
friendly,100,40,100,3,True,True,idle
friendly,100,40,100,3,True,False,talk
friendly,100,40,500,0,False,True,idle
friendly,100,40,500,0,False,False,talk
friendly,100,40,500,0,True,True,idle
friendly,100,40,500,0,True,False,talk
friendly,100,40,500,1,False,True,idle
friendly,100,40,500,1,False,False,talk
friendly,100,40,500,1,True,True,idle
friendly,100,40,500,1,True,False,talk
friendly,100,40,500,3,False,True,idle
friendly,100,40,500,3,False,False,talk
friendly,100,40,500,3,True,True,idle
friendly,100,40,500,3,True,False,talk
friendly,100,80,0,0,False,True,idle
friendly,100,80,0,0,False,False,talk
friendly,100,80,0,0,True,True,idle
friendly,100,80,0,0,True,False,talk
friendly,100,80,0,1,False,True,idle
friendly,100,80,0,1,False,False,talk
friendly,100,80,0,1,True,True,idle
friendly,100,80,0,1,True,False,talk
friendly,100,80,0,3,False,True,idle
friendly,100,80,0,3,False,False,talk
friendly,100,80,0,3,True,True,idle
friendly,100,80,0,3,True,False,talk
friendly,100,80,30,0,False,True,idle
friendly,100,80,30,0,False,False,talk
friendly,100,80,30,0,True,True,idle
friendly,100,80,30,0,True,False,talk
friendly,100,80,30,1,False,True,idle
friendly,100,80,30,1,False,False,talk
friendly,100,80,30,1,True,True,idle
friendly,100,80,30,1,True,False,talk
friendly,100,80,30,3,False,True,idle
friendly,100,80,30,3,False,False,talk
friendly,100,80,30,3,True,True,idle
friendly,100,80,30,3,True,False,talk
friendly,100,80,100,0,False,True,idle
friendly,100,80,100,0,False,False,talk
friendly,100,80,100,0,True,True,idle
friendly,100,80,100,0,True,False,talk
friendly,100,80,100,1,False,True,idle
friendly,100,80,100,1,False,False,talk
friendly,100,80,100,1,True,True,idle
friendly,100,80,100,1,True,False,talk
friendly,100,80,100,3,False,True,idle
friendly,100,80,100,3,False,False,talk
friendly,100,80,100,3,True,True,idle
friendly,100,80,100,3,True,False,talk
friendly,100,80,500,0,False,True,idle
friendly,100,80,500,0,False,False,talk
friendly,100,80,500,0,True,True,idle
friendly,100,80,500,0,True,False,talk
friendly,100,80,500,1,False,True,idle
friendly,100,80,500,1,False,False,talk
friendly,100,80,500,1,True,True,idle
friendly,100,80,500,1,True,False,talk
friendly,100,80,500,3,False,True,idle
friendly,100,80,500,3,False,False,talk
friendly,100,80,500,3,True,True,idle
friendly,100,80,500,3,True,False,talk
neutral,10,5,0,0,False,True,talk
neutral,10,5,0,0,False,False,talk
neutral,10,5,0,0,True,True,attack
neutral,10,5,0,0,True,False,attack
neutral,10,5,0,1,False,True,steal
neutral,10,5,0,1,False,False,steal
neutral,10,5,0,1,True,True,attack
neutral,10,5,0,1,True,False,attack
neutral,10,5,0,3,False,True,steal
neutral,10,5,0,3,False,False,steal
neutral,10,5,0,3,True,True,attack
neutral,10,5,0,3,True,False,attack
neutral,10,5,30,0,False,True,talk
neutral,10,5,30,0,False,False,talk
neutral,10,5,30,0,True,True,attack
neutral,10,5,30,0,True,False,attack
neutral,10,5,30,1,False,True,steal
neutral,10,5,30,1,False,False,steal
neutral,10,5,30,1,True,True,attack
neutral,10,5,30,1,True,False,attack
neutral,10,5,30,3,False,True,steal
neutral,10,5,30,3,False,False,steal
neutral,10,5,30,3,True,True,attack
neutral,10,5,30,3,True,False,attack
neutral,10,5,100,0,False,True,talk
neutral,10,5,100,0,False,False,talk
neutral,10,5,100,0,True,True,attack
neutral,10,5,100,0,True,False,attack
neutral,10,5,100,1,False,True,steal
neutral,10,5,100,1,False,False,steal
neutral,10,5,100,1,True,True,attack
neutral,10,5,100,1,True,False,attack
neutral,10,5,100,3,False,True,steal
neutral,10,5,100,3,False,False,steal
neutral,10,5,100,3,True,True,attack
neutral,10,5,100,3,True,False,attack
neutral,10,5,500,0,False,True,talk
neutral,10,5,500,0,False,False,talk
neutral,10,5,500,0,True,True,attack
neutral,10,5,500,0,True,False,attack
neutral,10,5,500,1,False,True,steal
neutral,10,5,500,1,False,False,steal
neutral,10,5,500,1,True,True,attack
neutral,10,5,500,1,True,False,attack
neutral,10,5,500,3,False,True,steal
neutral,10,5,500,3,False,False,steal
neutral,10,5,500,3,True,True,attack
neutral,10,5,500,3,True,False,attack
neutral,10,20,0,0,False,True,talk
neutral,10,20,0,0,False,False,talk
neutral,10,20,0,0,True,True,attack
neutral,10,20,0,0,True,False,attack
neutral,10,20,0,1,False,True,steal
neutral,10,20,0,1,False,False,steal
neutral,10,20,0,1,True,True,attack
neutral,10,20,0,1,True,False,attack
neutral,10,20,0,3,False,True,steal
neutral,10,20,0,3,False,False,steal
neutral,10,20,0,3,True,True,attack
neutral,10,20,0,3,True,False,attack
neutral,10,20,30,0,False,True,talk
neutral,10,20,30,0,False,False,talk
neutral,10,20,30,0,True,True,attack
neutral,10,20,30,0,True,False,attack
neutral,10,20,30,1,False,True,steal
neutral,10,20,30,1,False,False,steal
neutral,10,20,30,1,True,True,attack
neutral,10,20,30,1,True,False,attack
neutral,10,20,30,3,False,True,steal
neutral,10,20,30,3,False,False,steal
neutral,10,20,30,3,True,True,attack
neutral,10,20,30,3,True,False,attack
neutral,10,20,100,0,False,True,talk
neutral,10,20,100,0,False,False,talk
neutral,10,20,100,0,True,True,attack
neutral,10,20,100,0,True,False,attack
neutral,10,20,100,1,False,True,steal
neutral,10,20,100,1,False,False,steal
neutral,10,20,100,1,True,True,attack
neutral,10,20,100,1,True,False,attack
neutral,10,20,100,3,False,True,steal
neutral,10,20,100,3,False,False,steal
neutral,10,20,100,3,True,True,attack
neutral,10,20,100,3,True,False,attack
neutral,10,20,500,0,False,True,talk
neutral,10,20,500,0,False,False,talk
neutral,10,20,500,0,True,True,attack
neutral,10,20,500,0,True,False,attack
neutral,10,20,500,1,False,True,steal
neutral,10,20,500,1,False,False,steal
neutral,10,20,500,1,True,True,attack
neutral,10,20,500,1,True,False,attack
neutral,10,20,500,3,False,True,steal
neutral,10,20,500,3,False,False,steal
neutral,10,20,500,3,True,True,attack
neutral,10,20,500,3,True,False,attack
neutral,10,40,0,0,False,True,talk
neutral,10,40,0,0,False,False,talk
neutral,10,40,0,0,True,True,attack
neutral,10,40,0,0,True,False,attack
neutral,10,40,0,1,False,True,steal
neutral,10,40,0,1,False,False,steal
neutral,10,40,0,1,True,True,attack
neutral,10,40,0,1,True,False,attack
neutral,10,40,0,3,False,True,steal
neutral,10,40,0,3,False,False,steal
neutral,10,40,0,3,True,True,attack
neutral,10,40,0,3,True,False,attack
neutral,10,40,30,0,False,True,talk
neutral,10,40,30,0,False,False,talk
neutral,10,40,30,0,True,True,attack
neutral,10,40,30,0,True,False,attack
neutral,10,40,30,1,False,True,steal
neutral,10,40,30,1,False,False,steal
neutral,10,40,30,1,True,True,attack
neutral,10,40,30,1,True,False,attack
neutral,10,40,30,3,False,True,steal
neutral,10,40,30,3,False,False,steal
neutral,10,40,30,3,True,True,attack
neutral,10,40,30,3,True,False,attack
neutral,10,40,100,0,False,True,talk
neutral,10,40,100,0,False,False,talk
neutral,10,40,100,0,True,True,attack
neutral,10,40,100,0,True,False,attack
neutral,10,40,100,1,False,True,steal
neutral,10,40,100,1,False,False,steal
neutral,10,40,100,1,True,True,attack
neutral,10,40,100,1,True,False,attack
neutral,10,40,100,3,False,True,steal
neutral,10,40,100,3,False,False,steal
neutral,10,40,100,3,True,True,attack
neutral,10,40,100,3,True,False,attack
neutral,10,40,500,0,False,True,talk
neutral,10,40,500,0,False,False,talk
neutral,10,40,500,0,True,True,attack
neutral,10,40,500,0,True,False,attack
neutral,10,40,500,1,False,True,steal
neutral,10,40,500,1,False,False,steal
neutral,10,40,500,1,True,True,attack
neutral,10,40,500,1,True,False,attack
neutral,10,40,500,3,False,True,steal
neutral,10,40,500,3,False,False,steal
neutral,10,40,500,3,True,True,attack
neutral,10,40,500,3,True,False,attack
neutral,10,80,0,0,False,True,talk
neutral,10,80,0,0,False,False,talk
neutral,10,80,0,0,True,True,attack
neutral,10,80,0,0,True,False,attack
neutral,10,80,0,1,False,True,steal
neutral,10,80,0,1,False,False,steal
neutral,10,80,0,1,True,True,attack
neutral,10,80,0,1,True,False,attack
neutral,10,80,0,3,False,True,steal
neutral,10,80,0,3,False,False,steal
neutral,10,80,0,3,True,True,attack
neutral,10,80,0,3,True,False,attack
neutral,10,80,30,0,False,True,talk
neutral,10,80,30,0,False,False,talk
neutral,10,80,30,0,True,True,attack
neutral,10,80,30,0,True,False,attack
neutral,10,80,30,1,False,True,steal
neutral,10,80,30,1,False,False,steal
neutral,10,80,30,1,True,True,attack
neutral,10,80,30,1,True,False,attack
neutral,10,80,30,3,False,True,steal
neutral,10,80,30,3,False,False,steal
neutral,10,80,30,3,True,True,attack
neutral,10,80,30,3,True,False,attack
neutral,10,80,100,0,False,True,talk
neutral,10,80,100,0,False,False,talk
neutral,10,80,100,0,True,True,attack
neutral,10,80,100,0,True,False,attack
neutral,10,80,100,1,False,True,steal
neutral,10,80,100,1,False,False,steal
neutral,10,80,100,1,True,True,attack
neutral,10,80,100,1,True,False,attack
neutral,10,80,100,3,False,True,steal
neutral,10,80,100,3,False,False,steal
neutral,10,80,100,3,True,True,attack
neutral,10,80,100,3,True,False,attack
neutral,10,80,500,0,False,True,talk
neutral,10,80,500,0,False,False,talk
neutral,10,80,500,0,True,True,attack
neutral,10,80,500,0,True,False,attack
neutral,10,80,500,1,False,True,steal
neutral,10,80,500,1,False,False,steal
neutral,10,80,500,1,True,True,attack
neutral,10,80,500,1,True,False,attack
neutral,10,80,500,3,False,True,steal
neutral,10,80,500,3,False,False,steal
neutral,10,80,500,3,True,True,attack
neutral,10,80,500,3,True,False,attack
neutral,30,5,0,0,False,True,talk
neutral,30,5,0,0,False,False,talk
neutral,30,5,0,0,True,True,attack
neutral,30,5,0,0,True,False,attack
neutral,30,5,0,1,False,True,steal
neutral,30,5,0,1,False,False,steal
neutral,30,5,0,1,True,True,attack
neutral,30,5,0,1,True,False,attack
neutral,30,5,0,3,False,True,steal
neutral,30,5,0,3,False,False,steal
neutral,30,5,0,3,True,True,attack
neutral,30,5,0,3,True,False,attack
neutral,30,5,30,0,False,True,talk
neutral,30,5,30,0,False,False,talk
neutral,30,5,30,0,True,True,attack
neutral,30,5,30,0,True,False,attack
neutral,30,5,30,1,False,True,steal
neutral,30,5,30,1,False,False,steal
neutral,30,5,30,1,True,True,attack
neutral,30,5,30,1,True,False,attack
neutral,30,5,30,3,False,True,steal
neutral,30,5,30,3,False,False,steal
neutral,30,5,30,3,True,True,attack
neutral,30,5,30,3,True,False,attack
neutral,30,5,100,0,False,True,talk
neutral,30,5,100,0,False,False,talk
neutral,30,5,100,0,True,True,attack
neutral,30,5,100,0,True,False,attack
neutral,30,5,100,1,False,True,steal
neutral,30,5,100,1,False,False,steal
neutral,30,5,100,1,True,True,attack
neutral,30,5,100,1,True,False,attack
neutral,30,5,100,3,False,True,steal
neutral,30,5,100,3,False,False,steal
neutral,30,5,100,3,True,True,attack
neutral,30,5,100,3,True,False,attack
neutral,30,5,500,0,False,True,talk
neutral,30,5,500,0,False,False,talk
neutral,30,5,500,0,True,True,attack
neutral,30,5,500,0,True,False,attack
neutral,30,5,500,1,False,True,steal
neutral,30,5,500,1,False,False,steal
neutral,30,5,500,1,True,True,attack
neutral,30,5,500,1,True,False,attack
neutral,30,5,500,3,False,True,steal
neutral,30,5,500,3,False,False,steal
neutral,30,5,500,3,True,True,attack
neutral,30,5,500,3,True,False,attack
neutral,30,20,0,0,False,True,talk
neutral,30,20,0,0,False,False,talk
neutral,30,20,0,0,True,True,attack
neutral,30,20,0,0,True,False,attack
neutral,30,20,0,1,False,True,steal
neutral,30,20,0,1,False,False,steal
neutral,30,20,0,1,True,True,attack
neutral,30,20,0,1,True,False,attack
neutral,30,20,0,3,False,True,steal
neutral,30,20,0,3,False,False,steal
neutral,30,20,0,3,True,True,attack
neutral,30,20,0,3,True,False,attack
neutral,30,20,30,0,False,True,talk
neutral,30,20,30,0,False,False,talk
neutral,30,20,30,0,True,True,attack
neutral,30,20,30,0,True,False,attack
neutral,30,20,30,1,False,True,steal
neutral,30,20,30,1,False,False,steal
neutral,30,20,30,1,True,True,attack
neutral,30,20,30,1,True,False,attack
neutral,30,20,30,3,False,True,steal
neutral,30,20,30,3,False,False,steal
neutral,30,20,30,3,True,True,attack
neutral,30,20,30,3,True,False,attack
neutral,30,20,100,0,False,True,talk
neutral,30,20,100,0,False,False,talk
neutral,30,20,100,0,True,True,attack
neutral,30,20,100,0,True,False,attack
neutral,30,20,100,1,False,True,steal
neutral,30,20,100,1,False,False,steal
neutral,30,20,100,1,True,True,attack
neutral,30,20,100,1,True,False,attack
neutral,30,20,100,3,False,True,steal
neutral,30,20,100,3,False,False,steal
neutral,30,20,100,3,True,True,attack
neutral,30,20,100,3,True,False,attack
neutral,30,20,500,0,False,True,talk
neutral,30,20,500,0,False,False,talk
neutral,30,20,500,0,True,True,attack
neutral,30,20,500,0,True,False,attack
neutral,30,20,500,1,False,True,steal
neutral,30,20,500,1,False,False,steal
neutral,30,20,500,1,True,True,attack
neutral,30,20,500,1,True,False,attack
neutral,30,20,500,3,False,True,steal
neutral,30,20,500,3,False,False,steal
neutral,30,20,500,3,True,True,attack
neutral,30,20,500,3,True,False,attack
neutral,30,40,0,0,False,True,talk
neutral,30,40,0,0,False,False,talk
neutral,30,40,0,0,True,True,attack
neutral,30,40,0,0,True,False,attack
neutral,30,40,0,1,False,True,steal
neutral,30,40,0,1,False,False,steal
neutral,30,40,0,1,True,True,attack
neutral,30,40,0,1,True,False,attack
neutral,30,40,0,3,False,True,steal
neutral,30,40,0,3,False,False,steal
neutral,30,40,0,3,True,True,attack
neutral,30,40,0,3,True,False,attack
neutral,30,40,30,0,False,True,talk
neutral,30,40,30,0,False,False,talk
